names	logFC	AveExpr	t	P.Value	adj.P.Val	B
LOC400655	0.096594637681148	3.43741472527473	1.87631969490484	0.0638064482507991	0.107810895320316	-5.73868156019542
FAM226A /// FAM226B	-0.134957241545905	3.67024296703297	-1.87622744890759	0.0638192540838786	0.107824786728886	-5.73884949077332
GPR1-AS	-0.0722711594203007	3.28151065934066	-1.87590218836026	0.0638644248308135	0.107886959523285	-5.73944155513278
IRF4	0.0838714541062657	4.12698967032967	1.87589641442302	0.0638652269320872	0.107886959523285	-5.73945206444091
ZNF850	0.142163980676314	3.79812	1.87575364921688	0.063885062216072	0.107912716412095	-5.73971190594972
RNF170	0.202157159420267	6.27173	1.87453214072952	0.0640549857197514	0.108191975879968	-5.74193437868166
C12orf50	0.0598482801932261	3.35019208791209	1.87426557121966	0.0640921184689682	0.108246921326306	-5.74241921025174
OGFR	-0.0774138043478505	7.25252274725275	-1.87408431841607	0.0641173770408951	0.108281805701289	-5.7427488329619
SMIM17	-0.0667705845410742	3.22383472527473	-1.87384259536083	0.0641510754737001	0.10833093733066	-5.74318837974018
SCNN1D	-0.0761966521739263	4.03760901098901	-1.873685250293	0.0641730188192473	0.108360212695003	-5.74347446623229
USP46-AS1	0.212290227053125	4.1534410989011	1.87283173985681	0.0642921591851394	0.108553595408075	-5.74502594056927
SPATA20	0.239993536231864	8.21611274725275	1.87265470606695	0.0643168943198231	0.108580369227368	-5.74534766298672
LINC01180	0.058272067632839	3.6932410989011	1.87265216566189	0.0643172493229463	0.108580369227368	-5.74535227944431
BC048141	-0.0690496666666784	3.35922043956044	-1.87247430216358	0.064342108540417	0.108614540506037	-5.74567548092614
CLASRP	-0.12173089371983	7.54866681318681	-1.87211949840063	0.0643917220212715	0.108690491024853	-5.74632012135811
RP1-192P9.1	-0.0815236086956626	3.52262626373626	-1.87205540976517	0.0644006871864735	0.108697822936911	-5.74643655148433
STOML1	0.132034193236693	6.29276967032967	1.87190497130866	0.0644217356812616	0.108725547016595	-5.74670983924004
PNMA1	0.17793403864732	8.2491089010989	1.8716483048804	0.0644576603150877	0.108778372003362	-5.74717605467641
USP27X-AS1	-0.0852433719806882	4.12431505494505	-1.87148005794344	0.0644812183241173	0.108810265763803	-5.74748163058124
ATP6V0C	-0.101725557971053	10.542923956044	-1.87144725791062	0.0644858118402059	0.108810265763803	-5.74754120017262
CMKLR1	-0.152182062801955	5.21004769230769	-1.87132267615466	0.0645032615287455	0.108831901804598	-5.74776744980535
AC009237.8 /// AK055967	0.28303183574877	5.10548659340659	1.87128664567083	0.0645083089188073	0.108832610700118	-5.74783288121449
PARP6	-0.137838599033842	7.6110489010989	-1.87104554058113	0.0645420930529449	0.108881798063783	-5.74827069837646
LOC101927159	0.0574402801932261	3.65051285714286	1.87034537786293	0.0646402854210311	0.109036847021444	-5.7495418115882
BPIFA4P	0.0698788309178635	3.69981714285714	1.87032408464523	0.0646432735912847	0.109036847021444	-5.74958046154345
RP11-91I8.1	-0.0609205072463874	3.35660835164835	-1.87028376807744	0.0646489317087471	0.109038571085675	-5.74965364023346
MYH1	-0.0702419227053253	3.22040153846154	-1.86953695543761	0.0647538162088279	0.109207640702111	-5.75100891735325
CKM	0.113885666666652	3.83777791208791	1.86945858495932	0.0647648310522764	0.109218385771101	-5.75115111100259
PHAX	-0.138983632850259	6.62866164835165	-1.86919438549636	0.0648019754368209	0.109273190584602	-5.75163042795057
NHSL2	-0.106416743961365	3.67327714285714	-1.86898612607227	0.0648312676792685	0.109314747710689	-5.75200821293459
STOX1	0.118956644927522	3.87502626373626	1.86880995391618	0.0648560554312557	0.109340946332823	-5.7523277608116
SLC25A41	-0.0898948743961498	4.03356285714286	-1.86880961597046	0.0648561029884869	0.109340946332823	-5.75232837376382
Ndufaf4	0.0873284879226919	3.98994362637363	1.86826545240371	0.0649327180631678	0.109462265542267	-5.7533152223873
PRSS21	0.57951175362317	5.54949934065934	1.86727817855941	0.0650719142559466	0.109689057786846	-5.75510497849608
DNAJC13	0.101247550724621	4.59501274725275	1.86700388160427	0.0651106318916393	0.109738445907175	-5.75560207572917
LARP4B	-0.107996485507263	5.3176467032967	-1.86697730810822	0.0651143838267218	0.109738445907175	-5.75565023020324
TCF7	-0.098236256038664	6.04190489010989	-1.86696414102067	0.0651162429664543	0.109738445907175	-5.75567409036543
APOL4	-0.116862531400973	4.87971307692308	-1.86693840968862	0.0651198762553758	0.109738445907175	-5.75572071782422
LINC00662	0.0753243961352519	3.90950384615385	1.86677851724263	0.0651424570328	0.109768633716253	-5.756010443795
NPPA	0.0968070434782362	6.07927142857143	1.86654698570585	0.0651751666609838	0.109815883649713	-5.75642993944581
CRYGEP	0.0922223574879082	4.28519945054945	1.866290518698	0.0652114151215218	0.109869089087263	-5.75689455765744
FCHSD1	-0.0948379202898746	4.76126428571429	-1.86624529032751	0.0652178093487402	0.109871991682714	-5.75697648769459
SLC25A6	0.163372681159387	11.6302406593407	1.866179693672	0.0652270841060862	0.109879746323961	-5.75709531109147
BRAP	-0.118962185990362	6.79177582417582	-1.86573174629389	0.0652904492625147	0.109978612522692	-5.75790663058832
HRH2	-0.10532115942031	5.41603406593407	-1.86554340979874	0.0653171061250093	0.110015635638801	-5.75824769060083
BAIAP2	-0.173153864734322	5.90682945054945	-1.86550680276207	0.0653222884883813	0.110016485875169	-5.75831397886407
AC016999.2	0.0705774975845284	3.84472164835165	1.86541098236535	0.0653358551656057	0.110031455928329	-5.75848748536516
BCL9L	0.214634169082101	7.12148961538462	1.86516999683929	0.0653699854059109	0.110081052247943	-5.75892381270627
ZNF337	-0.127534270531426	6.63370857142857	-1.86466259311406	0.0654418967189046	0.110194259079942	-5.75984234494805
PDZK1	-0.055622917874409	3.34290714285714	-1.86458250225542	0.0654532535765051	0.110202464111792	-5.75998730900309
LINC00969	-0.165101415458955	4.34154725274725	-1.86456214521853	0.0654561404609583	0.110202464111792	-5.76002415421902
HINT1	0.108746425120735	11.3334351648352	1.86438481456128	0.0654812926975996	0.110236919636929	-5.76034509805401
WDSUB1	-0.220057908212587	7.10744571428571	-1.86417230773573	0.0655114449229873	0.110279787044708	-5.76072966861389
OXA1L	0.140328309178713	9.42048296703297	1.86390559047533	0.0655493054392123	0.110335623268466	-5.76121228554907
TPP2	-0.101325207729487	5.72523521978022	-1.86378185740056	0.0655668755751099	0.110357300238055	-5.76143615513727
PRDM15	0.0828376159420108	4.50693362637363	1.86337341736836	0.0656249022082186	0.11044706260732	-5.76217504575479
LOC100287098	0.0846275024154393	5.43785362637363	1.86286772996312	0.0656968042854144	0.110560162907337	-5.7630896543758
NDUFAF4	-0.194260161835773	7.16787	-1.86274664943474	0.065714030130487	0.110581239798888	-5.76330861184984
UPK2	0.0773744492753501	3.67429769230769	1.86260139627129	0.0657346999531377	0.110608108663457	-5.76357126481019
SSC5D	-0.136034821256059	5.39817692307692	-1.86241037366365	0.0657618911538202	0.110645946057504	-5.76391665114095
C22orf23	-0.132811589371999	5.04315758241758	-1.86165347218541	0.0658697253078195	0.110819452020022	-5.7652848754912
THBS4	0.377494057970995	5.64045450549451	1.86149570646993	0.0658922205022362	0.110849368872941	-5.76556999815808
MARC1	-0.265915429951712	6.87882098901099	-1.86094723128431	0.0659704755120103	0.110969815283036	-5.76656105771329
DGKB	0.0510361207729342	3.35080192307692	1.86092776946447	0.0659732537033455	0.110969815283036	-5.76659621900427
ATOX1	0.157382753623157	8.96566945054945	1.86086455191743	0.0659822787381806	0.110977059204949	-5.76671043056455
KIAA0125	0.172804007246361	4.62959714285714	1.86072548195088	0.0660021362217797	0.111002520124151	-5.76696166773872
KBTBD7	0.158492376811579	4.93032769230769	1.86028100483235	0.0660656356661624	0.111101369288441	-5.76776452224322
TIAM1	-0.194703599033835	5.99649395604396	-1.86021450033292	0.0660751411143608	0.111109410095786	-5.76788463335795
SPTBN4	0.0824842028985344	4.69556197802198	1.85972947509134	0.0661445001281662	0.111218090006754	-5.76876049769219
MOK	0.275304183574859	6.13764230769231	1.85871417236682	0.0662898866938458	0.111452721468886	-5.77059325807217
THYN1	-0.175334125603889	8.05917934065934	-1.85867737127126	0.0662951614589134	0.111452721468886	-5.77065967166607
ZNF493	-0.178917555555569	4.37177071428571	-1.85865576901786	0.06629825791119	0.111452721468886	-5.77069865589661
LOC102723559	0.0673870821255909	4.27058802197802	1.85841058661104	0.0663334106788362	0.111503846424116	-5.77114109176235
TYW5	-0.128446386473444	4.66890483516484	-1.85816380010288	0.066368809192269	0.111555377131578	-5.77158636762634
LOC100507395	0.111509632850225	4.1869543956044	1.85730359781174	0.0664923183903831	0.111754989891511	-5.77313799853029
ZSCAN30	-0.0939460821256217	4.81332054945055	-1.85724231621934	0.0665011246358297	0.111761804318308	-5.77324851271318
AIP	-0.128410183574909	7.9439178021978	-1.85699856991592	0.06653616096656	0.111812696908652	-5.77368804719756
LOC100505498	0.0578961376811469	3.33821884615385	1.85684580484075	0.0665581274438181	0.111841620167079	-5.77396349290927
LHFPL5	0.0844490048309048	3.83089428571429	1.85676737312362	0.0665694076976451	0.111852583872597	-5.77410490241306
ZNF555	-0.0576610265700621	3.91953489010989	-1.85659412482918	0.066594330390776	0.111881712332705	-5.77441724309776
KLK10	0.47089270531399	5.87236923076923	1.8565807320358	0.0665962573408961	0.111881712332705	-5.77444138717011
KIAA1456 /// LOC101927137	-0.0513431835748901	3.53705274725275	-1.85653523159916	0.0666028042754248	0.111884719417041	-5.77452341260354
LOC100996506 /// RETSAT	0.248152545893698	5.92035263736264	1.85637448820769	0.0666259375204835	0.111915587093399	-5.77481317614063
SCPEP1	0.123613159420272	6.65710043956044	1.85630698777982	0.0666356537907831	0.111923914672514	-5.77493484862719
PAFAH1B1	0.152614070048282	7.97127835164835	1.85606459811509	0.0666705540657723	0.111974538105325	-5.77537173283896
LETM2	0.178585028985495	4.21837741758242	1.85601615285931	0.066677531250106	0.111978260264369	-5.77545904444234
LINC00563	0.0680008840579576	3.54875340659341	1.85592953861281	0.0666900071333972	0.111991215748786	-5.77561514174319
FGF10-AS1	-0.0638996666666807	3.39161373626374	-1.85558276499678	0.0667399758471873	0.112067125860344	-5.77624003393683
LOC90784 /// POLR1A	0.149199859903364	5.23542615384615	1.85524563300188	0.0667885852802449	0.112140742846328	-5.77684744797746
TICAM1	-0.201078695652197	7.14392582417582	-1.85509600406317	0.0668101690462271	0.112168975370638	-5.7771170031278
ANKRD30BP2	-0.064523028985517	3.1721732967033	-1.85494745871869	0.0668316022795035	0.112196951150173	-5.77738458625535
IKZF2	0.0895241884057842	4.37440131868132	1.85476311770959	0.06685820838057	0.112233606531369	-5.77771662251421
HM13	0.083441574879215	4.58353681318681	1.85456400263495	0.0668869567937379	0.112271209260596	-5.77807523554829
RP11-425D10.10	-0.0781335410628157	3.88836681318681	-1.85454185301306	0.0668901554153374	0.112271209260596	-5.77811512556581
CKLF	-0.217689492753652	7.75302082417582	-1.85409994920765	0.0669539973963565	0.112370345280598	-5.77891087304397
RAB3C	-0.0515473043478369	3.39536912087912	-1.85400110669321	0.0669682841813091	0.112386303527962	-5.7790888372243
OR6W1P	0.069242739130424	3.59682582417582	1.8537807412923	0.0670001451762829	0.11243175046705	-5.77948556952108
SIRT4	-0.0753117850241662	3.67596741758242	-1.85368859284032	0.0670134719963666	0.112446091271638	-5.77965145495416
CCDC125	-0.118602502415476	4.4620221978022	-1.85359638147314	0.0670268101357814	0.112460449022227	-5.77981744599332
C5orf15	0.0810845845410393	6.42976192307692	1.85352000569177	0.0670378593799172	0.112470964592029	-5.77995492536435
IFNA1 /// IFNA13	0.07622147342994	4.11210175824176	1.85332268098309	0.067066413297493	0.112510844561843	-5.78031009318339
PPFIA2	-0.0605685797101527	3.59737758241758	-1.85246885963668	0.0671900830205689	0.112710274063461	-5.78184649544003
CTD-2287O16.5	-0.0612051207729567	3.7294717032967	-1.85207153591781	0.0672476974463937	0.112798876332847	-5.78256123271484
TCF15	0.133937545893699	5.69551758241758	1.85187749844254	0.0672758491116091	0.112838049711549	-5.78291023097455
OK/SW-CL.36	-0.0635339275362417	3.38702461538462	-1.85166466806228	0.0673067386566613	0.112881809270156	-5.78329299139655
PDGFRA	0.0954392367149612	4.06496412087912	1.85159150482034	0.0673173600838711	0.112891572846535	-5.78342456090221
KIAA1211	0.142004753623176	3.58940395604396	1.85103263450479	0.0673985399968521	0.1130196535524	-5.78442941868387
PDPN	0.342037625603846	6.69193236263736	1.85052283461701	0.0674726634799274	0.113135884012825	-5.7853458016902
LINC00339	-0.25095655555557	6.2103743956044	-1.85031854605377	0.0675023855969313	0.113177652497849	-5.78571295177664
SAGE1	0.140439850241532	3.45832846153846	1.85011119008963	0.0675325651899911	0.113215032317441	-5.78608557619145
HDAC10	0.0604233019323468	5.38748675824176	1.85009922413151	0.0675343071179292	0.113215032317441	-5.78610707816781
CC2D1A	0.0866386908212435	5.2934856043956	1.84977389997193	0.0675816801366044	0.113286374229416	-5.78669161313886
C11orf86	0.0898721497584312	6.08165098901099	1.84973468167312	0.0675873928992145	0.113287876353301	-5.78676207323698
TEX26-AS1	0.0708460338164127	3.64236472527473	1.84958204789119	0.0676096302568809	0.113317074299283	-5.78703628385505
SYNE4	-0.299203106280216	5.88968736263736	-1.8493735433435	0.0676400173659408	0.113359926496147	-5.78741083386077
METTL2B	-0.099322458937209	4.18902615384615	-1.84928044059434	0.0676535896951149	0.113374594202287	-5.78757806761312
IFNGR2	-0.164664623188431	9.7873856043956	-1.84914292510049	0.0676736405897113	0.113400115892705	-5.78782506248942
MRPL39	0.0867034879226836	5.73237269230769	1.84907370391591	0.0676837354901479	0.113408951964685	-5.78794938587268
BRS3	0.0479787657004724	3.45456978021978	1.84885589716992	0.0677155076430046	0.113454105981156	-5.78834054534683
LOC101928697	-0.0623799855072589	3.31548659340659	-1.84877069833059	0.0677279392575995	0.113466851722967	-5.78849354244558
GATAD1	-0.15651370772949	7.65481873626374	-1.84867510697538	0.0677418895465779	0.113482139753242	-5.788665194276
AX746710	-0.0484811111111227	3.12244417582418	-1.84833595445078	0.0677914037395428	0.113552965172886	-5.78927413848496
TBKBP1	0.0935217971014319	5.46812208791209	1.84831938296497	0.0677938238502409	0.113552965172886	-5.78930388972935
LOC101927314	-0.0448667101449387	3.11632879120879	-1.84828560478414	0.0677987570616943	0.113553141500466	-5.78936453186053
FAM155A	-0.179149840579723	3.79065340659341	-1.84730507863382	0.0679420911055104	0.113784120751105	-5.7911244271202
CD27	0.351837492753601	6.59960725274725	1.84727602181409	0.0679463425148498	0.113784120751105	-5.79117656647392
GOLGA2P2Y /// GOLGA2P3Y	0.0592313768115842	4.1807778021978	1.84682802779721	0.0680119183062469	0.11388582646753	-5.79198034750399
TTC9B	0.0735215434782486	4.75818373626374	1.84656309978548	0.0680507224258654	0.113942691781616	-5.79245559042293
PRTN3	-0.0659889661835869	3.52182538461538	-1.84620204883102	0.0681036355088558	0.114020157610442	-5.79310316229604
TMEM50A	-0.149278340579746	9.99787928571429	-1.84618125856991	0.0681066834298086	0.114020157610442	-5.79314044760602
KRTAP4-6 /// LOC101930568	-0.0680276425120887	3.46901395604396	-1.84613899475499	0.0681128797961555	0.114022415146304	-5.79321624244405
LY6G6E	0.0696819855072333	3.55943252747253	1.84581058348541	0.0681610447624006	0.114094923693094	-5.79380515190622
GNRHR	-0.056051821256049	3.31946989010989	-1.84574522762376	0.0681706332821913	0.11410285331605	-5.79392233691246
ARSJ	0.241640555555535	5.73045241758242	1.84538941640333	0.068222855002605	0.114182135462981	-5.79456024949361
SLC25A47	0.0707828599033666	4.80632879120879	1.84507185631129	0.0682694909103641	0.114252058219138	-5.79512948755371
CUL4A	-0.130814227053164	7.02729857142857	-1.84432395739745	0.0683794303335821	0.114427904763134	-5.79646976452779
POM121L10P	0.0607771835748641	3.96350208791209	1.84383225349669	0.0684517902512886	0.114540844245184	-5.79735065088757
NAV2	-0.116668903381657	4.62886906593407	-1.84296897000406	0.0685789871749819	0.114745520264322	-5.79889669392561
OSTCP1	-0.0651125990338275	3.18398549450549	-1.84282754624447	0.0685998434841836	0.11477225200939	-5.79914990382224
ZNF658	-0.206612478260882	4.12103252747253	-1.84253639345653	0.0686427975968961	0.11483594846568	-5.79967113687283
ZFYVE21	-0.170033997584564	7.92957263736264	-1.84184459883764	0.06874494899307	0.114998662895946	-5.80090930795615
KLHDC9	-0.250144043478278	7.12174956043956	-1.84165096159694	0.068773564483728	0.115036474430819	-5.80125580177108
BAG2	-0.0957804057971208	4.4572221978022	-1.84162545656169	0.0687773343301944	0.115036474430819	-5.80130143787376
KIR3DL1	-0.130832893719821	3.8757078021978	-1.84133471678779	0.0688203201739381	0.115100187050489	-5.80182161644675
ITGA9	-0.118126939613544	4.7555167032967	-1.84100711454769	0.0688687830144468	0.115173050092419	-5.80240765635559
FAM201B /// LOC648761	0.0796955724637494	4.77878934065934	1.8402727785677	0.0689775183311715	0.115346692580814	-5.80372094101355
TUBB4BP7 /// TUBB4BP7	0.0784685942028815	4.37053010989011	1.84021209257859	0.0689865106965438	0.115353528478794	-5.80382944993098
CCDC27	0.0746367922705176	4.18333604395604	1.83999561294162	0.0690185963230041	0.115398975298006	-5.80421649691486
LLGL2	-0.237070205314032	5.78731675824176	-1.83976127566185	0.0690533427731161	0.115448864232563	-5.80463542418823
